Date,Time,EthSourceHwAddress,Eth.DestinationHwAddress,IPSourceAddress,TCPSourcePort,IPDestinationAddress,TCPDestinationPort,IPTotalLength,TCPSyn,TCPFin,TCPAck,TCPWindowSize,TCPAcknowledgmentNumber,TCPSequenceNumber,IPTimeToLive
2019-07-04,05-34-58-385,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1004,False,False,True,64240,407586155,1706553867,128
2019-07-04,05-34-58-385,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586155,1706554831,128
2019-07-04,05-34-58-385,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706556291,407586155,128
2019-07-04,05-34-58-385,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586155,1706556291,128
2019-07-04,05-34-58-385,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586155,1706557751,128
2019-07-04,05-34-58-385,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706559211,407586155,128
2019-07-04,05-34-58-385,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586155,1706559211,128
2019-07-04,05-34-58-385,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586155,1706560671,128
2019-07-04,05-34-58-385,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706562131,407586155,128
2019-07-04,05-34-58-385,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586155,1706562131,128
2019-07-04,05-34-58-385,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586155,1706563591,128
2019-07-04,05-34-58-385,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706565051,407586155,128
2019-07-04,05-34-58-385,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,236,False,False,True,64240,407586155,1706565051,128
2019-07-04,05-34-58-386,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586155,1706565247,128
2019-07-04,05-34-58-386,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706566707,407586155,128
2019-07-04,05-34-58-386,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586155,1706566707,128
2019-07-04,05-34-58-386,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,592,False,False,True,64240,407586155,1706568167,128
2019-07-04,05-34-58-386,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706568719,407586155,128
2019-07-04,05-34-58-386,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586155,1706568719,128
2019-07-04,05-34-58-387,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586155,1706570179,128
2019-07-04,05-34-58-387,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706571639,407586155,128
2019-07-04,05-34-58-387,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,592,False,False,True,64240,407586155,1706571639,128
2019-07-04,05-34-58-387,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586155,1706572191,128
2019-07-04,05-34-58-387,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706573651,407586155,128
2019-07-04,05-34-58-387,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586155,1706573651,128
2019-07-04,05-34-58-387,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586155,1706575111,128
2019-07-04,05-34-58-387,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706576571,407586155,128
2019-07-04,05-34-58-387,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,668,False,False,True,64240,407586155,1706576571,128
2019-07-04,05-34-58-396,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586155,1706577199,128
2019-07-04,05-34-58-396,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706578659,407586155,128
2019-07-04,05-34-58-396,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1376,False,False,True,64240,407586155,1706578659,128
2019-07-04,05-34-58-396,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,172,False,False,True,62904,1706579995,407586155,128
2019-07-04,05-34-58-396,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,40,False,False,True,64240,407586287,1706579995,128
2019-07-04,05-34-58-396,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586287,1706579995,128
2019-07-04,05-34-58-396,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586287,1706581455,128
2019-07-04,05-34-58-396,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706582915,407586287,128
2019-07-04,05-34-58-396,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586287,1706582915,128
2019-07-04,05-34-58-396,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586287,1706584375,128
2019-07-04,05-34-58-396,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706585835,407586287,128
2019-07-04,05-34-58-396,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1144,False,False,True,64240,407586287,1706585835,128
2019-07-04,05-34-58-397,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586287,1706586939,128
2019-07-04,05-34-58-397,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706588399,407586287,128
2019-07-04,05-34-58-397,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586287,1706588399,128
2019-07-04,05-34-58-397,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586287,1706589859,128
2019-07-04,05-34-58-397,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706591319,407586287,128
2019-07-04,05-34-58-397,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586287,1706591319,128
2019-07-04,05-34-58-397,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586287,1706592779,128
2019-07-04,05-34-58-397,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706594239,407586287,128
2019-07-04,05-34-58-397,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1174,False,False,True,64240,407586287,1706594239,128
2019-07-04,05-34-58-399,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586287,1706595373,128
2019-07-04,05-34-58-399,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706596833,407586287,128
2019-07-04,05-34-58-399,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586287,1706596833,128
2019-07-04,05-34-58-399,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,592,False,False,True,64240,407586287,1706598293,128
2019-07-04,05-34-58-399,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706598845,407586287,128
2019-07-04,05-34-58-399,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586287,1706598845,128
2019-07-04,05-34-58-399,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586287,1706600305,128
2019-07-04,05-34-58-399,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706601765,407586287,128
2019-07-04,05-34-58-399,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,592,False,False,True,64240,407586287,1706601765,128
2019-07-04,05-34-58-399,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586287,1706602317,128
2019-07-04,05-34-58-399,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706603777,407586287,128
2019-07-04,05-34-58-399,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586287,1706603777,128
2019-07-04,05-34-58-399,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586287,1706605237,128
2019-07-04,05-34-58-399,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706606697,407586287,128
2019-07-04,05-34-58-399,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586287,1706606697,128
2019-07-04,05-34-58-400,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1144,False,False,True,64240,407586287,1706608157,128
2019-07-04,05-34-58-400,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706609261,407586287,128
2019-07-04,05-34-58-400,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,164,False,False,True,64240,1706609261,407586287,128
2019-07-04,05-34-58-400,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586287,1706609261,128
2019-07-04,05-34-58-400,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586287,1706610721,128
2019-07-04,05-34-58-400,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706612181,407586411,128
2019-07-04,05-34-58-400,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586287,1706612181,128
2019-07-04,05-34-58-400,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586287,1706613641,128
2019-07-04,05-34-58-400,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706615101,407586411,128
2019-07-04,05-34-58-400,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1282,False,False,True,64240,407586287,1706615101,128
2019-07-04,05-34-58-400,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,40,False,False,True,64240,407586411,1706616343,128
2019-07-04,05-34-58-401,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706616343,128
2019-07-04,05-34-58-401,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706617803,407586411,128
2019-07-04,05-34-58-401,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706617803,128
2019-07-04,05-34-58-401,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706619263,128
2019-07-04,05-34-58-401,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706620723,407586411,128
2019-07-04,05-34-58-401,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706620723,128
2019-07-04,05-34-58-401,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706622183,128
2019-07-04,05-34-58-401,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706623643,407586411,128
2019-07-04,05-34-58-402,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706623643,128
2019-07-04,05-34-58-402,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,344,False,False,True,64240,407586411,1706625103,128
2019-07-04,05-34-58-402,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706625407,407586411,128
2019-07-04,05-34-58-402,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706625407,128
2019-07-04,05-34-58-402,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,700,False,False,True,64240,407586411,1706626867,128
2019-07-04,05-34-58-402,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706627527,407586411,128
2019-07-04,05-34-58-405,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706627527,128
2019-07-04,05-34-58-405,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1376,False,False,True,64240,407586411,1706628987,128
2019-07-04,05-34-58-405,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706630323,407586411,128
2019-07-04,05-34-58-405,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706630323,128
2019-07-04,05-34-58-405,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706631783,128
2019-07-04,05-34-58-405,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706633243,407586411,128
2019-07-04,05-34-58-405,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,592,False,False,True,64240,407586411,1706633243,128
2019-07-04,05-34-58-407,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706633795,128
2019-07-04,05-34-58-407,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706635255,407586411,128
2019-07-04,05-34-58-407,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706635255,128
2019-07-04,05-34-58-407,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706636715,128
2019-07-04,05-34-58-408,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706638175,407586411,128
2019-07-04,05-34-58-408,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706638175,128
2019-07-04,05-34-58-408,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706639635,128
2019-07-04,05-34-58-408,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706641095,407586411,128
2019-07-04,05-34-58-408,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706641095,128
2019-07-04,05-34-58-408,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706642555,128
2019-07-04,05-34-58-408,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706644015,407586411,128
2019-07-04,05-34-58-408,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,236,False,False,True,64240,407586411,1706644015,128
2019-07-04,05-34-58-408,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706644211,128
2019-07-04,05-34-58-408,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706645671,407586411,128
2019-07-04,05-34-58-408,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706645671,128
2019-07-04,05-34-58-408,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,592,False,False,True,64240,407586411,1706647131,128
2019-07-04,05-34-58-408,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706647683,407586411,128
2019-07-04,05-34-58-408,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706647683,128
2019-07-04,05-34-58-408,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706649143,128
2019-07-04,05-34-58-408,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706650603,407586411,128
2019-07-04,05-34-58-408,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,730,False,False,True,64240,407586411,1706650603,128
2019-07-04,05-34-58-408,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706651293,128
2019-07-04,05-34-58-408,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706652753,407586411,128
2019-07-04,05-34-58-408,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706652753,128
2019-07-04,05-34-58-408,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,592,False,False,True,64240,407586411,1706654213,128
2019-07-04,05-34-58-408,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706654765,407586411,128
2019-07-04,05-34-58-408,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706654765,128
2019-07-04,05-34-58-408,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706656225,128
2019-07-04,05-34-58-408,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706657685,407586411,128
2019-07-04,05-34-58-408,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,592,False,False,True,64240,407586411,1706657685,128
2019-07-04,05-34-58-409,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706658237,128
2019-07-04,05-34-58-409,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706659697,407586411,128
2019-07-04,05-34-58-409,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706659697,128
2019-07-04,05-34-58-409,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706661157,128
2019-07-04,05-34-58-409,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706662617,407586411,128
2019-07-04,05-34-58-409,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706662617,128
2019-07-04,05-34-58-409,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1236,False,False,True,64240,407586411,1706664077,128
2019-07-04,05-34-58-409,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706665273,407586411,128
2019-07-04,05-34-58-411,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706665273,128
2019-07-04,05-34-58-411,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706666733,128
2019-07-04,05-34-58-411,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706668193,407586411,128
2019-07-04,05-34-58-411,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,592,False,False,True,64240,407586411,1706668193,128
2019-07-04,05-34-58-411,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706668745,128
2019-07-04,05-34-58-411,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706670205,407586411,128
2019-07-04,05-34-58-411,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706670205,128
2019-07-04,05-34-58-411,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706671665,128
2019-07-04,05-34-58-411,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706673125,407586411,128
2019-07-04,05-34-58-411,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586411,1706673125,128
2019-07-04,05-34-58-411,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1144,False,False,True,64240,407586411,1706674585,128
